id | date | time | ip | table | result count | run time | query
217 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','213',1,0,'2024-01-02 02:30:50',0,'::1',0)
218 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','214',1,0,'2024-01-02 02:30:50',0,'::1',0)
219 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','215',1,0,'2024-01-02 02:30:50',0,'::1',0)
220 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','216',1,0,'2024-01-02 02:30:50',0,'::1',0)
221 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','217',1,0,'2024-01-02 02:30:50',0,'::1',0)
222 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','218',1,0,'2024-01-02 02:30:50',0,'::1',0)
223 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','219',1,0,'2024-01-02 02:30:50',0,'::1',0)
224 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','220',1,0,'2024-01-02 02:30:50',0,'::1',0)
225 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','221',1,0,'2024-01-02 02:30:50',0,'::1',0)
226 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','222',1,0,'2024-01-02 02:30:50',0,'::1',0)
227 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','223',1,0,'2024-01-02 02:30:50',0,'::1',0)
228 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','224',1,0,'2024-01-02 02:30:50',0,'::1',0)
229 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','225',1,0,'2024-01-02 02:30:50',0,'::1',0)
230 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','226',1,0,'2024-01-02 02:30:50',0,'::1',0)
231 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','227',1,0,'2024-01-02 02:30:50',0,'::1',0)
232 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','228',1,0,'2024-01-02 02:30:50',0,'::1',0)
233 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','229',1,0,'2024-01-02 02:30:50',0,'::1',0)
234 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','230',1,0,'2024-01-02 02:30:50',0,'::1',0)
235 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','231',1,0,'2024-01-02 02:30:50',0,'::1',0)
236 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','232',1,0,'2024-01-02 02:30:50',0,'::1',0)
237 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','233',1,0,'2024-01-02 02:30:50',0,'::1',0)
238 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','234',1,0,'2024-01-02 02:30:50',0,'::1',0)
239 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','235',1,0,'2024-01-02 02:30:50',0,'::1',0)
240 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','236',1,0,'2024-01-02 02:30:50',0,'::1',0)
241 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','237',1,0,'2024-01-02 02:30:50',0,'::1',0)
242 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','238',1,0,'2024-01-02 02:30:50',0,'::1',0)
243 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','239',1,0,'2024-01-02 02:30:50',0,'::1',0)
244 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','240',1,0,'2024-01-02 02:30:50',0,'::1',0)
245 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','241',1,0,'2024-01-02 02:30:50',0,'::1',0)
246 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','242',1,0,'2024-01-02 02:30:50',0,'::1',0)
247 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','243',1,0,'2024-01-02 02:30:50',0,'::1',0)
248 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','244',1,0,'2024-01-02 02:30:50',0,'::1',0)
249 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','245',1,0,'2024-01-02 02:30:50',0,'::1',0)
250 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','246',1,0,'2024-01-02 02:30:50',0,'::1',0)
251 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','247',1,0,'2024-01-02 02:30:50',0,'::1',0)
252 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','248',1,0,'2024-01-02 02:30:50',0,'::1',0)
253 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','249',1,0,'2024-01-02 02:30:50',0,'::1',0)
254 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','250',1,0,'2024-01-02 02:30:50',0,'::1',0)
255 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','251',1,0,'2024-01-02 02:30:50',0,'::1',0)
256 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','252',1,0,'2024-01-02 02:30:50',0,'::1',0)
257 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','253',1,0,'2024-01-02 02:30:50',0,'::1',0)
258 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','254',1,0,'2024-01-02 02:30:50',0,'::1',0)
259 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','255',1,0,'2024-01-02 02:30:50',0,'::1',0)
260 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','256',1,0,'2024-01-02 02:30:50',0,'::1',0)
261 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','257',1,0,'2024-01-02 02:30:50',0,'::1',0)
262 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','258',1,0,'2024-01-02 02:30:50',0,'::1',0)
263 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','259',1,0,'2024-01-02 02:30:50',0,'::1',0)
264 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','260',1,0,'2024-01-02 02:30:50',0,'::1',0)
265 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','261',1,0,'2024-01-02 02:30:50',0,'::1',0)
266 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','262',1,0,'2024-01-02 02:30:50',0,'::1',0)
267 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','263',1,0,'2024-01-02 02:30:50',0,'::1',0)
268 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','264',1,0,'2024-01-02 02:30:50',0,'::1',0)
269 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','265',1,0,'2024-01-02 02:30:50',0,'::1',0)
270 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','266',1,0,'2024-01-02 02:30:50',0,'::1',0)
271 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','267',1,0,'2024-01-02 02:30:50',0,'::1',0)
272 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','268',1,0,'2024-01-02 02:30:50',0,'::1',0)
273 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','269',1,0,'2024-01-02 02:30:50',0,'::1',0)
274 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','270',1,0,'2024-01-02 02:30:50',0,'::1',0)
275 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','271',1,0,'2024-01-02 02:30:50',0,'::1',0)
276 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','272',1,0,'2024-01-02 02:30:50',0,'::1',0)
277 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','273',1,0,'2024-01-02 02:30:50',0,'::1',0)
278 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','274',1,0,'2024-01-02 02:30:50',0,'::1',0)
279 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','275',1,0,'2024-01-02 02:30:50',0,'::1',0)
280 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','276',1,0,'2024-01-02 02:30:50',0,'::1',0)
281 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','277',1,0,'2024-01-02 02:30:50',0,'::1',0)
282 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','278',1,0,'2024-01-02 02:30:50',0,'::1',0)
283 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','279',1,0,'2024-01-02 02:30:50',0,'::1',0)
284 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','280',1,0,'2024-01-02 02:30:50',0,'::1',0)
285 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','281',1,0,'2024-01-02 02:30:50',0,'::1',0)
286 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','282',1,0,'2024-01-02 02:30:50',0,'::1',0)
287 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','283',1,0,'2024-01-02 02:30:50',0,'::1',0)
288 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','284',1,0,'2024-01-02 02:30:50',0,'::1',0)
289 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','285',1,0,'2024-01-02 02:30:50',0,'::1',0)
290 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','286',1,0,'2024-01-02 02:30:50',0,'::1',0)
291 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','287',1,0,'2024-01-02 02:30:50',0,'::1',0)
292 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','288',1,0,'2024-01-02 02:30:50',0,'::1',0)
293 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','289',1,0,'2024-01-02 02:30:50',0,'::1',0)
294 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','290',1,0,'2024-01-02 02:30:50',0,'::1',0)
295 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','291',1,0,'2024-01-02 02:30:50',0,'::1',0)
296 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','292',1,0,'2024-01-02 02:30:50',0,'::1',0)
297 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','293',1,0,'2024-01-02 02:30:50',0,'::1',0)
298 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','294',1,0,'2024-01-02 02:30:50',0,'::1',0)
299 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','295',1,0,'2024-01-02 02:30:50',0,'::1',0)
300 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','296',1,0,'2024-01-02 02:30:50',0,'::1',0)
301 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','297',1,0,'2024-01-02 02:30:50',0,'::1',0)
302 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','298',1,0,'2024-01-02 02:30:50',0,'::1',0)
303 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','299',1,0,'2024-01-02 02:30:50',0,'::1',0)
304 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','300',1,0,'2024-01-02 02:30:50',0,'::1',0)
305 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','301',1,0,'2024-01-02 02:30:50',0,'::1',0)
306 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','302',1,0,'2024-01-02 02:30:50',0,'::1',0)
307 | 2024_01_02 | 14:30:50 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','303',1,0,'2024-01-02 02:30:50',0,'::1',0)
308 | 2024_01_02 | 14:31:34 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'sdf' 
309 | 2024_01_02 | 14:31:34 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'sdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
310 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_user_logins','17',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
311 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','305',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
312 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','306',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
313 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','307',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
314 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','308',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
315 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','309',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
316 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','310',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
317 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','311',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
318 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','312',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
319 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','313',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
320 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','314',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
321 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','315',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
322 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','316',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
